name,url,cuisine,avgRating,priceRange,latitude,longitude,postalCode,streetAddress,addressLocality,addressRegion,addressString
Yumchi,https://www.ubereats.com/gb/store/yumchi/mgGJyEQGWqSz5NBxyzSCJg,"['Chinese', 'Asian', 'Halal']",4.5,,51.55981,-0.25137,NW10 1QJ,275 Neasden Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW10 1QJ', 'addressCountry': 'GB', 'streetAddress': '275 Neasden Lane'}"
Hochima 面屋,https://www.ubereats.com/gb/store/hochima-%E9%9D%A2%E5%B1%8B/AzvIA6tYU1Gd6e4QBoa6ow,"['Chinese', 'Vietnamese', 'Rice dishes', 'Beef Noodles']",4.4,,51.5892,-0.08,N15 4HH,194 Philip Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'N15 4HH', 'addressCountry': 'GB', 'streetAddress': '194 Philip Lane'}"
Bombay Spice Restaurant,https://www.ubereats.com/gb/store/bombay-spice-restaurant/r9sGXGIQSJi7kg-_ruVCvg,"['Chinese', 'South Indian', 'Vegan']",3.9,€€€,51.58565,-0.27693,NW9 9HH,532-534 Kingsbury Road,LONDON,LONDON,"{'@type': 'PostalAddress', 'addressLocality': 'LONDON', 'addressRegion': 'LONDON', 'postalCode': 'NW9 9HH', 'addressCountry': 'GB', 'streetAddress': '532-534 Kingsbury Road'}"
B Kosher,https://www.ubereats.com/gb/store/b-kosher/f0ubgWwzUAWQ-QbC_cjCrg,"['Kosher', 'Jewish']",,€,51.58703,-0.21564,NW4 2AS,91 Bell Ln,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW4 2AS', 'addressCountry': 'GB', 'streetAddress': '91 Bell Ln'}"
Stack And Still,https://www.ubereats.com/gb/store/stack-and-still/mlY7P08BQ9OaBNYrw-DHug,"['European', 'Breakfast and brunch', 'American', 'Sandwiches']",,,51.50985,-0.12919,WC2H 7AU,Irving Street,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'WC2H 7AU', 'addressCountry': 'GB', 'streetAddress': 'Irving Street'}"
Bibi Persia kitchen,https://www.ubereats.com/gb/store/bibi-persia-kitchen/T4QWCGEyVOS1Tunwx8WvfA,"['Persian', 'Kebab', 'Chicken', 'Arabic', 'Iranian', 'Turkish', 'Greek', 'Halal', 'Middle Eastern']",4.5,,51.54975,-0.19173,NW6 1XN,245 West End Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW6 1XN', 'addressCountry': 'GB', 'streetAddress': '245 West End Lane'}"
Lady Tee's Nigerian Food,https://www.ubereats.com/gb/store/lady-tees-nigerian-food/DDxiC2g-VsGTMzC05YrepQ,"['Nigerian', 'African', 'Comfort Food']",4.4,,51.56427,0.14647,RM8 1BB,70 Whalebone Lane South,Dagenham,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Dagenham', 'addressRegion': 'EMEA', 'postalCode': 'RM8 1BB', 'addressCountry': 'GB', 'streetAddress': '70 Whalebone Lane South'}"
Canaan Chinese,https://www.ubereats.com/gb/store/canaan-chinese/C7RFHTGwRuewPGl-VtGvlQ,"['Chinese', 'Asian fusion', 'Bubble tea', 'Taiwanese']",3.6,€€,51.5200934,0.0124038,,,,,
Polish Paradise Restaurant,https://www.ubereats.com/gb/store/polish-paradise-restaurant/aFc733Q_Smqq7e-cllvgyg,['Polish'],,€€,51.5157199,-0.3373601,W7 1,"109 Greenford Ave, Hanwell",London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'W7 1', 'addressCountry': 'GB', 'streetAddress': '109 Greenford Ave, Hanwell'}"
HAWLER RESTAURANT,https://www.ubereats.com/gb/store/hawler-restaurant/9QQ8yPUgXTmL4_CyM6-3gA,"['Middle Eastern', 'Turkish', 'Persian', 'Iranian']",4.6,€€€,51.52227,-0.17367,,,,,
Maize Blaze – Vegan Club,https://www.ubereats.com/gb/store/maize-blaze-%E2%80%93-vegan-club/46UkopLdQ7ygWx-i6ozbrg,"['Colombian', 'Street food', 'Comfort food', 'South American', 'Halal', 'Vegan', 'Caribbean', 'Gluten free', 'Arepa', 'Latin fusion', 'Comfort Food']",,€€,51.541718,-0.13662079,,,,,
Leños & Carbon,https://www.ubereats.com/gb/store/lenos-%26-carbon/avPqPOT-StyqPFTYXEHXzQ,"['Colombian', 'Latin American', 'Steak', 'Seafood', 'Vegetarian friendly']",4.6,,51.49400004665933,-0.09854569759993326,SE1 6,113 Elephant Road,LONDON,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'LONDON', 'addressRegion': 'EMEA', 'postalCode': 'SE1 6', 'addressCountry': 'GB', 'streetAddress': '113 Elephant Road'}"
Ben's Cookies (Brunswick),https://www.ubereats.com/gb/store/bens-cookies-brunswick/Cx8n2pYgREun8DFGeKn3GA,"['Bakery', 'Desserts']",4.8,€,51.524431,-0.124584,WC1N 1,WC1N 1AE,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'WC1N 1', 'addressCountry': 'GB', 'streetAddress': 'WC1N 1AE'}"
After Taste Chinese Restaurant,https://www.ubereats.com/gb/store/after-taste-chinese-restaurant/20Irwf4yTLWk5aUTacE0cA,"['Chinese', 'Asian', 'Noodles', 'Malaysian']",4.5,,51.49257,-0.10116,SE1 6SF,97 Newington Butts,LONDON,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'LONDON', 'addressRegion': 'EMEA', 'postalCode': 'SE1 6SF', 'addressCountry': 'GB', 'streetAddress': '97 Newington Butts'}"
Cheeky Chicos (Elephant Park),https://www.ubereats.com/gb/store/cheeky-chicos-elephant-park/qrPMHNV3VguVQD_KQTGVjA,"['Mexican', 'Latin American', 'New Mexican', 'Comfort Food', 'Vegetarian friendly', 'Vegan friendly', 'Exclusive to Uber Eats']",,€,51.49144837249619,-0.09775185449485016,,,,,
Yuum,https://www.ubereats.com/gb/store/yuum/83aaN2D1X2eYO7RlDtYg-Q,"['Japanese', 'Desserts']",,,51.49631015776976,-0.11504117113638809,SE1 7LD,193 Hercules Road,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SE1 7LD', 'addressCountry': 'GB', 'streetAddress': '193 Hercules Road'}"
Cha Sha,https://www.ubereats.com/gb/store/cha-sha/qg644L1qXwmYZInwySa44w,"['Indian', 'Vegetarian', 'Asian', 'Halal']",4.2,,51.47045,-0.35449,TW3 1RH,29 High Street,Hounslow,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Hounslow', 'addressRegion': 'EMEA', 'postalCode': 'TW3 1RH', 'addressCountry': 'GB', 'streetAddress': '29 High Street'}"
Shinwari Afghan,https://www.ubereats.com/gb/store/shinwari-afghan/IYe7d7lsUoC5fJaQBF0G5g,"['Eastern', 'Middle Eastern', 'Afghan', 'Pakistani', 'Kebab', 'Biryani', 'Family friendly', 'Middle', 'Asian', 'Halal']",4.3,€,51.56328763745798,0.06732442732227885,IG1 4TD,229 Cranbrook Rd,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'IG1 4TD', 'addressCountry': 'GB', 'streetAddress': '229 Cranbrook Rd'}"
Chin Chin Ice Cream,https://www.ubereats.com/gb/store/chin-chin-ice-cream/8PLnX2BRTv2pg7QduUMn2g,"['Ice cream & frozen yogurt', 'Desserts', 'Cupcakes', 'Specialty Foods']",,€€,51.5143174,-0.1310227,W1D 4,W1D 3DS,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'W1D 4', 'addressCountry': 'GB', 'streetAddress': 'W1D 3DS'}"
Dosa World,https://www.ubereats.com/gb/store/dosa-world/r45v5mR6RG-kX-FBlgvTVg,['Indian'],4.1,€,51.5201921,-0.0713908,E1 5JL,E1 5JL,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E1 5JL', 'addressCountry': 'GB', 'streetAddress': 'E1 5JL'}"
LOH JAPANDI KITCHEN,https://www.ubereats.com/gb/store/loh-japandi-kitchen/gruX_EbWWiOxc9bEJJBPmg,"['Japanese', 'Drinks', 'Sushi', 'Poke', 'Scandinavian']",4.9,,51.51864772518588,-0.07928427079091264,EC2M 4QD,228 BISHOPSGATE,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'EC2M 4QD', 'addressCountry': 'GB', 'streetAddress': '228 BISHOPSGATE'}"
Nane Turkish Ravioli & Dumpling House,https://www.ubereats.com/gb/store/nane-turkish-ravioli-%26-dumpling-house/W-O1DqgMVmGlt7FhyIthzA,"['Turkish', 'Traditional', 'European', 'Dumpling House', 'Pasta', 'Halal', 'Family friendly', 'To Share']",,€,51.5823153967664,-0.2568000414801129,NW9 8XG,"Knightsbridge House, Kingsbury Road",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW9 8XG', 'addressCountry': 'GB', 'streetAddress': 'Knightsbridge House, Kingsbury Road'}"
Burger Base (Hounslow),https://www.ubereats.com/gb/store/burger-base-hounslow/9MUkLIPWXmmt9fp3W36tSA,"['Burgers', 'American', 'Sandwiches', 'Desserts', 'Desserts', 'Exclusive to Uber Eats']",3.8,,51.46917,-0.36127,TW3 1BQ,170 High Street,Hounslow,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Hounslow', 'addressRegion': 'EMEA', 'postalCode': 'TW3 1BQ', 'addressCountry': 'GB', 'streetAddress': '170 High Street'}"
Bread And Oregano,https://www.ubereats.com/gb/store/bread-and-oregano/V5rzkJnQQqa6ptWF-enJKA,"['Greek', 'Mediterranean', 'Vegetarian']",,,51.59173,0.02774,E18 1JJ,90 George Lane,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E18 1JJ', 'addressCountry': 'GB', 'streetAddress': '90 George Lane'}"
Casa Manolo (Putney),https://www.ubereats.com/gb/store/casa-manolo-putney/tJ-DeGaRX3-kYD_SKuwyxA,"['Chicken', 'Steak & cheese sandwich', 'Salads', 'Mediterranean', 'Tapas', 'Cheese', 'Seafood', 'Snacks', 'Family friendly', 'Family Meals', 'Spanish', 'Sandwiches', 'Bagels', 'Wine']",,€€,51.46253541941538,-0.2164020926895013,SW15 1RG,124 Putney High Street,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SW15 1RG', 'addressCountry': 'GB', 'streetAddress': '124 Putney High Street'}"
Kati Roll,https://www.ubereats.com/gb/store/kati-roll/J6-7koZMTMiGwFUB1ANzrA,"['Indian', 'Street food', 'Rolls', 'Group Friendly']",4.7,€,51.5151761,-0.1372625,W1F 8,W1F 8QL,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'W1F 8', 'addressCountry': 'GB', 'streetAddress': 'W1F 8QL'}"
Bistro Brazil,https://www.ubereats.com/gb/store/bistro-brazil/V0K-X3h7XQ6J5GiFuWolew,"['South American', 'Portuguese', 'Brazilian']",4.4,,51.47448,-0.15446,SW11 4LX,305 Battersea Park Road,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW11 4LX', 'addressCountry': 'GB', 'streetAddress': '305 Battersea Park Road'}"
Naked Chips,https://www.ubereats.com/gb/store/naked-chips/dBPE3mZVWuGwd_andgY-AQ,"['Burgers', 'Comfort Food', 'American', 'Fast food']",,€,51.57536,0.17814,RM7 9,The Brewery & Waterloo Road,Romford,England,"{'@type': 'PostalAddress', 'addressLocality': 'Romford', 'addressRegion': 'England', 'postalCode': 'RM7 9', 'addressCountry': 'GB', 'streetAddress': 'The Brewery & Waterloo Road'}"
Daddy Donkey Mexican Grill ,https://www.ubereats.com/gb/store/daddy-donkey-mexican-grill/rNSv6y_pSIyXWaXMidpBVA,"['Mexican', 'Burritos', 'New Mexican', 'Salads']",4.9,€,51.52063,-0.1095,EC1N 7,50b Leather Lane,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'EC1N 7', 'addressCountry': 'GB', 'streetAddress': '50b Leather Lane'}"
Red Wok,https://www.ubereats.com/gb/store/red-wok/18EzU_VhRRusDpFa5Q0jKA,"['Asian', 'Chinese', 'Comfort food', 'Cantonese', 'Group Friendly', 'Exclusive to Uber Eats']",4.1,€€,51.47898,-0.1121,SW9 6BS,60 Brixton Rd,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW9 6BS', 'addressCountry': 'GB', 'streetAddress': '60 Brixton Rd'}"
Hafez Restaurant,https://www.ubereats.com/gb/store/hafez-restaurant/5pHBNK7oTW6wlYho__U7cA,"['Persian', 'Chicken', 'Seafood', 'Salads', 'Vegetarian friendly', 'Desserts', 'Coffee & tea', 'Turkish', 'Group Friendly']",4.6,,51.5138796,-0.1937301,,,,,
ELIA - Greek Yeeros House,https://www.ubereats.com/gb/store/elia-greek-yeeros-house/S3gIUhDPT5agF41u93k-lQ,"['Greek', 'Chicken', 'Vegetarian']",,€,51.54181,-0.14639,,,,,
Arriba Arriba (Kilburn),https://www.ubereats.com/gb/store/arriba-arriba-kilburn/W42GRjsYSl-IWIwpODmwsA,"['Mexican', 'Vegetarian', 'Vegan', 'Halal', 'Healthy']",4.1,€,51.5374949,-0.193288,,,,,
Senator Lounge,https://www.ubereats.com/gb/store/senator-lounge/MHy9DSGrQs63_tPCPG4nzg,"['Middle Eastern', 'Persian', 'Mediterranean']",4.6,€€,51.5866923,-0.2193179,,,,,
Fine Cut Butchers,https://www.ubereats.com/gb/store/fine-cut-butchers/7amHIPAMWE68o9BC1nbEFA,"['Local Specialities', 'Specialty', 'ButcherShop', 'Deli', 'Everyday Essentials', 'Snacks', 'Italian', 'Brazilian']",,,51.49265,-0.06276,SE16 3UL,51 Blue Anchor Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SE16 3UL', 'addressCountry': 'GB', 'streetAddress': '51 Blue Anchor Lane'}"
Xin Xin,https://www.ubereats.com/gb/store/xin-xin/1aQc9ZxKXIGcGr-9DUgDiQ,"['Sushi', 'Dim Sum', 'Asian', 'Exclusive to Uber Eats', 'Asian fusion', 'Thai', 'Chinese', 'Japanese']",4.4,,51.54905,-0.17205,NW3 5BJ,68 Belsize Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW3 5BJ', 'addressCountry': 'GB', 'streetAddress': '68 Belsize Lane'}"
Ryce,https://www.ubereats.com/gb/store/ryce/IK2gyYQLTcmrBzHA4M8wZw,"['Asian', 'Healthy', 'Vietnamese', 'Group Friendly']",4.8,,51.492508,-0.2322133,W6 0,"159 King St, Hammersmith",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'W6 0', 'addressCountry': 'GB', 'streetAddress': '159 King St, Hammersmith'}"
Zapp 24/7,https://www.ubereats.com/gb/store/zapp-24-7/kgQp5nuGWmSqO1FzUkT6ww,"['Alcohol', 'Snacks', 'Supermarket', 'Grocery', 'Convenience']",4.7,€€,51.52307088777019,-0.10446567460141379,EC1R 0DE,5-7 Clerkenwell Green,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'EC1R 0DE', 'addressCountry': 'GB', 'streetAddress': '5-7 Clerkenwell Green'}"
Subway (Waterloo),https://www.ubereats.com/gb/store/subway-waterloo/saYMKmLmRH2t6McPBA6fNA,"['Sandwich', 'Fast food']",4.4,€,51.5039478,-0.1116951,SE1 8UD,"79A Waterloo Rd, Lambeth",London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE1 8UD', 'addressCountry': 'GB', 'streetAddress': '79A Waterloo Rd, Lambeth'}"
Spizza ,https://www.ubereats.com/gb/store/spizza/kVNVyYs0QfSzd6Ti1z7ohw,"['Pizza', 'Italian', 'Pasta', 'Comfort food']",4.8,€,51.5054,-0.08866,SE1 9SG,4,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE1 9SG', 'addressCountry': 'GB', 'streetAddress': '4'}"
Tacozone Enfield,https://www.ubereats.com/gb/store/tacozone-enfield/xKq-rYOUV4WSGvaX_t-w2Q,"['Mexican', 'Tacos', 'Burritos', 'Halal']",,,51.65674,-0.04594,EN3 7JU,11 Green Street,Enfield,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Enfield', 'addressRegion': 'EMEA', 'postalCode': 'EN3 7JU', 'addressCountry': 'GB', 'streetAddress': '11 Green Street'}"
Pizza 2 Go,https://www.ubereats.com/gb/store/pizza-2-go/w_s6EyiiSxaHEd-evehOMw,"['Pizza', 'Gluten free', 'Vegan', 'Vegan friendly', 'Allergy friendly']",4.1,€,51.5007643,-0.0915446,SE1 4LA,SE1 4LA,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE1 4LA', 'addressCountry': 'GB', 'streetAddress': 'SE1 4LA'}"
The Mexicanos ,https://www.ubereats.com/gb/store/the-mexicanos/0QxB2nE5Qnmeeml_hIszPw,"['Mexican', 'Latin American', 'New Mexican', 'Halal', 'Vegan', 'Street food']",4.5,€€,51.43516,-0.50584,TW18 4,3-5 Kingston Road,Staines,England,"{'@type': 'PostalAddress', 'addressLocality': 'Staines', 'addressRegion': 'England', 'postalCode': 'TW18 4', 'addressCountry': 'GB', 'streetAddress': '3-5 Kingston Road'}"
The Ramen House,https://www.ubereats.com/gb/store/the-ramen-house/86NQwurZUQuuu9u8z-SzGg,"['Sushi', 'Noodles', 'Comfort Food', 'Comfort food', 'Asian', 'Chinese', 'Japanese']",,,51.56412985819842,-0.10808878919160843,,,,,
Phi-Lac,https://www.ubereats.com/gb/store/phi-lac/yMom3xBOSH2LWCWEf2hDfg,"['Chinese', 'Asian', 'Seafood']",4.5,,51.48396,-0.03234,SE8 5BZ,232 Evelyn Street,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE8 5BZ', 'addressCountry': 'GB', 'streetAddress': '232 Evelyn Street'}"
The Taco House,https://www.ubereats.com/gb/store/the-taco-house/vwQWoJIZT4uYm4Kbg8x_rw,"['Tacos', 'Mexican', 'French tacos']",4.7,€€,51.58248,-0.09995,N8 0RL,547 Green Lanes,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'N8 0RL', 'addressCountry': 'GB', 'streetAddress': '547 Green Lanes'}"
Man vs Food London (Isleworth),https://www.ubereats.com/gb/store/man-vs-food-london-isleworth/U54xVuO8QPyY-5KeV7wgig,"['American', 'BBQ', 'Burgers']",4.5,€,51.4836098,-0.3287232,TW7 5,42 Syon Ln,Brentford,England,"{'@type': 'PostalAddress', 'addressLocality': 'Brentford', 'addressRegion': 'England', 'postalCode': 'TW7 5', 'addressCountry': 'GB', 'streetAddress': '42 Syon Ln'}"
Germany Doner Dalston,https://www.ubereats.com/gb/store/germany-doner-dalston/fopF9oliV8y7upS4CkAdaA,"['European', 'Modern European', 'Turkish', 'German', 'Halal']",4.5,€€,51.550338004524086,-0.07532904107370714,,,,,
Kineya (St Pancras),https://www.ubereats.com/gb/store/kineya-st-pancras/y_yqz2t6ROCiM62Zlzflaw,"['Asian', 'Ramen', 'Japanese']",4.2,€,51.531427,-0.126133,,,,,
Sharod's,https://www.ubereats.com/gb/store/sharods/Te3dWQKiRDus2fGjaXarAg,"['Indian', 'Rice & Curry', 'Comfort food']",4.3,€€,51.593422,0.084483,IG6 2,IG6 2EY,Ilford,,"{'@type': 'PostalAddress', 'addressLocality': 'Ilford', 'addressRegion': '', 'postalCode': 'IG6 2', 'addressCountry': 'GB', 'streetAddress': 'IG6 2EY'}"
Beirut Street Kitchen,https://www.ubereats.com/gb/store/beirut-street-kitchen/hIL0DVetSXe2mNHQBudUUw,"['Lebanese', 'Middle Eastern', 'Falafel', 'Chicken', 'Pizza', 'Drinks', 'Family friendly', 'Family Meals', 'Affordable meals', 'Kid friendly', 'Comfort Food']",4.9,€€,51.49352141358274,-0.2554363296270381,W4 1RG,25 Turnham Green Terrace,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'W4 1RG', 'addressCountry': 'GB', 'streetAddress': '25 Turnham Green Terrace'}"
Papadom,https://www.ubereats.com/gb/store/papadom/gFWbhkisQ7CoqbYiMyxyYA,"['Indian', 'Indian curry', 'Rice & Curry', 'Group Friendly']",4.6,€€,51.6132682,0.2993604,CM14 5,"8 Warley Hill, Warley",Brentwood,,"{'@type': 'PostalAddress', 'addressLocality': 'Brentwood', 'addressRegion': '', 'postalCode': 'CM14 5', 'addressCountry': 'GB', 'streetAddress': '8 Warley Hill, Warley'}"
Royal Supermarket,https://www.ubereats.com/gb/store/royal-supermarket/GFl2H-_fQgmpnJ-mD6FmBA,"['Off-licences', 'Drinks']",,€,51.54107,-0.13796,NW1 0,201 Royal College Street,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW1 0', 'addressCountry': 'GB', 'streetAddress': '201 Royal College Street'}"
Ceviche Soho,https://www.ubereats.com/gb/store/ceviche-soho/fobDL-GSSCS6tAZsiHRAIA,"['Peruvian', 'Latin American']",,,51.5137695,-0.1314346,W1D 4,17 Frith St,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'W1D 4', 'addressCountry': 'GB', 'streetAddress': '17 Frith St'}"
Basilico Pizzas (Fulham Road),https://www.ubereats.com/gb/store/basilico-pizzas-fulham-road/5y2JwirZVOmYp-z3NNSKcg,"['Pizza', 'Italian', 'Vegan']",,,51.47478,-0.20664,SW6 5SA,"Basilico Ltd
690 Fulham Road",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SW6 5SA', 'addressCountry': 'GB', 'streetAddress': 'Basilico Ltd\r\n690 Fulham Road'}"
Papa John's Pizza (Elephant and Castle),https://www.ubereats.com/gb/store/papa-johns-pizza-elephant-and-castle/9cj066vWTAOs5bbhO2gZzw,"['Pizza', 'American']",4.3,€,51.49435,-0.09166,SE1 4AG,New Kent Rd,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE1 4AG', 'addressCountry': 'GB', 'streetAddress': 'New Kent Rd'}"
Hing Oriental,https://www.ubereats.com/gb/store/hing-oriental/gEiKMFE1SMiyIFIwoUMM4A,"['Chinese', 'Asian', 'Vegetarian']",,€€,51.5131884,-0.0219767,E14 6HP,212A Hind Grove,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E14 6HP', 'addressCountry': 'GB', 'streetAddress': '212A Hind Grove'}"
Manjaros (Southall),https://www.ubereats.com/gb/store/manjaros-southall/fzv109TiW_ODsXdXTalGyA,"['Halal', 'Caribbean', 'African', 'Asian fusion', 'Exclusive to Uber Eats']",4.5,,51.50704880475665,-0.37922369296684544,UB1 1BA,1-3 Beaconsfield Road,Southall,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Southall', 'addressRegion': 'EMEA', 'postalCode': 'UB1 1BA', 'addressCountry': 'GB', 'streetAddress': '1-3 Beaconsfield Road'}"
AM 2 PM Convenience Store,https://www.ubereats.com/gb/store/am-2-pm-convenience-store/gATg8TAQQ6W5jgNFTXNMuA,"['Snacks', 'Drinks']",4.4,€,51.52396,-0.07152,E1 6,210 Brick Lane,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E1 6', 'addressCountry': 'GB', 'streetAddress': '210 Brick Lane'}"
